id	kanji	kana	meaning	japanese	korean	english	flags
JLPT-한끝-N3-134	傷	きず	상처, 흠	クリスはとてもむなしく思い、立ち直れないほどに、心に大きな傷を受けました。	크리스는 너무 허무하게 느껴져서 다시 일어날 수 없을 정도로 마음에 큰 상처를 받았어요.	Chris' heart felt so empty and damaged that it couldn't be repaired.	
JLPT-한끝-N3-135	期待	きたい	기대	あらゆる事を考慮に入れれば、結果は私の期待以上だ。	모든 것을 고려한다면 결과는 내 기대 이상이다.	Taking everything into consideration, the result is better than I expected.	
JLPT-한끝-N3-136	帰宅	きたく	귀가	われわれが大いに安心したことには、彼女は無事帰宅した。	우리가 많이 안심했던 일에는 그녀는 무사히 귀가했다.	To our great relief, she returned home safe and sound.	
JLPT-한끝-N3-137	汚い	きたない	더럽다	汚い手で会社を乗っ取ったものの、腹心だと思っていた部下に裏切られ、因果応報だね。	더러운 손으로 회사를 탈취했지만 심복이라고 생각했던 부하에게 배신당해 인과응보다.	When the trusted confidant of the person who conducted a hostile takeover of the company betrayed him it was a sort of retributive justice.	
JLPT-한끝-N3-138	きつい	きつい	꽉 끼다	（自転車に乗って）フーッ、この坂道はきついよ。でも帰りは楽だよね。	(자전거 타고) 후, 이 언덕길은 힘들어. 그래도 돌아가는 건 편하지.	(On a bicycle) Whew! This is a tough hill. But coming back sure will be a breeze.	
JLPT-한끝-N3-139	気づく	きづく	알아차리다, 깨닫다	誰かが気づくまで、あなたはその計画を秘密にしておかなければならない。	누군가가 알아차릴 때까지 당신은 그 계획을 비밀로 해두어야 한다.	You must keep the plan secret until someone notices it.	
JLPT-한끝-N3-140	規則	きそく	규칙	これが規則なのだから、それに従って行動しなさい。	이게 규칙이니 그에 따라 행동해라.	These are the rules; act accordingly.	
JLPT-한끝-N3-141	記念	きねん	기념	今日の式典はわが校の１００周年を記念するものです。	오늘 식전은 우리 학교의 100주년을 기념하는 것입니다.	Today's ceremony marks the 100th anniversary of our school.	
JLPT-한끝-N3-142	希望	きぼう	희망	現在、参加を希望する方々がとても多く、状況によって１ヶ月先まで満席になっております。	현재 참여를 원하시는 분들이 굉장히 많고, 상황에 따라 한 달 전까지만 해도 만석입니다.	At present a very great number of people are seeking to participate and, depending on circumstances, up to a month ahead is fully booked.	
JLPT-한끝-N3-143	疑問	ぎもん	의문	最初のパラグラフでは、いわゆるサプライサイドの経済戦略というものの妥当性について疑問を呈する。	첫 번째 패러그래프에서는 소위 공급 측면의 경제전략이라는 것의 타당성에 대해 의문을 제기한다.	In the opening paragraphs I query the validity of so-called supply-side economic strategies.	
JLPT-한끝-N3-144	逆	ぎゃく	반대, 거꾸로	薬によっては、役に立つどころか逆に害になるものもある。	약에 따라서는 도움이 되기는커녕 오히려 해가 되는 것도 있다.	Some medicines will do you more harm than good.	
JLPT-한끝-N3-145	キャンセル	キャンセル	취소	雨にもかかわらず、試合はキャンセルされなかった。	비에도 불구하고 경기는 취소되지 않았다.	In spite of the rain, the game was not cancelled.	
JLPT-한끝-N3-146	急	きゅう	급함, 갑작스러움	ご迷惑をおかけしますが、急を要することが起こったものですから。	불편을 드려 죄송합니다만, 급한 일이 생긴 것이니 말입니다.	Sorry to bother you, but I'm afraid something urgent has come up.	
JLPT-한끝-N3-147	休日	きゅうじつ	휴일	彼女は、休日の計画について、彼の考えに同意した。	그녀는 휴일 계획에 대해 그의 생각에 동의했다.	She agreed with him about the holiday plan.	
JLPT-한끝-N3-148	教師	きょうし	교사	彼は立派な学者であり、さらによいことにはよい教師である。	그는 훌륭한 학자이며, 더 좋은 것은 좋은 교사다.	He is a good scholar, and what is better, a good teacher.	
JLPT-한끝-N3-149	共通	きょうつう	공통	私たちは趣味・教育的背景など、いろいろと共通したものを持っている。	우리는 취미, 교육적 배경 등 여러 가지 공통된 것을 가지고 있다.	We have many things in common-hobbies, educational background, and so on.	
JLPT-한끝-N3-150	興味	きょうみ	흥미	彼らが行った調査によると、アメリカ人は日本に興味を持っていないことがわかる。	그들이 실시한 조사에 따르면 미국인들은 일본에 관심이 없다는 것을 알 수 있다.	The research done by them shows that Americans are not interested in Japan.	
JLPT-한끝-N3-151	協力	きょうりょく	협력	この件についてご協力いただけたら、ありがたいと思います。	이 건에 대해 협조해 주시면 감사하겠습니다.	Your help would be appreciated on this matter.	
JLPT-한끝-N3-152	距離	きょり	거리	こんなに長い距離を歩いたなんて彼は健脚家に違いない。	이렇게 긴 거리를 걸었다니 그는 건각가임에 틀림없다.	He must be a good walker to have walked such a long distance.	
JLPT-한끝-N3-153	記録	きろく	기록	新しい調査では、６５歳以上の病院患者の診察記録には誤りが多く、重大な診察ミスにつながりかねない、ということです。	새로운 조사에서는 65세 이상 병원 환자의 진찰기록에는 오류가 많아 중대한 진찰 실수로 이어질 수 있다는 것입니다.	A new study suggests that hospital records for patients older than 65 are often incorrect, which may lead to serious treatment errors.	
JLPT-한끝-N3-154	禁煙	きんえん	금연	これだけ禁煙、禁煙といわれる以上、喫煙というのは公序良俗に反する行為なんだろうね。	이만큼 금연, 금연이라고 하는 이상 흡연이라는 것은 공서양속에 반하는 행위일 것이다.	There are so many anti-smoking campaigns these days maybe it really is a threat to the public order.	
JLPT-한끝-N3-155	緊張	きんちょう	긴장	その生徒は、教師に見られていたのでとても緊張した。	그 학생은 교사에게 보이고 있었기 때문에 매우 긴장했다.	The student became very nervous with the teacher watching him.	
JLPT-한끝-N3-156	空席	くうせき	빈 자리	バスには空席がなかったので、私はずっと立ち続けだった。	버스에는 빈자리가 없었기 때문에 나는 계속 서 있었다.	There being no vacant seat in the bus, I kept on standing.	
JLPT-한끝-N3-157	偶然	ぐうぜん	우연히, 뜻밖에	大発明に関しては、偶然はほんの小さな役割しかしなかった。	그러나 대발명에 관해서는 우연은 아주 작은 역할만 했다.	With regard to big inventions, chance has played a very small part.	
JLPT-한끝-N3-158	区切る	くぎる	구분하다, 단락 짓다	グランドは白線で３つに区切られている。	그랜드는 흰 선으로 세 가지로 구분돼 있다.	The playground is divided into three areas by white lines.	
JLPT-한끝-N3-159	くせ	くせ	버릇, 습관	彼女はいつも少数の生徒をえこひいきしていて、そのくせ他の生徒には厳しい。	그녀는 항상 소수의 학생을 편애하고 있으며, 그 때문에 다른 학생에게는 엄격하다.	She is always playing favorites with a few students but very strict with everyone else.	
JLPT-한끝-N3-160	配る	くばる	나누다, 배포하다	あの人たちにプログラムを配る手伝いをしてくれませんか。	그 사람들에게 프로그램을 나눠주는 것을 도와주지 않겠습니까?	Will you help me give out the programs to those people?	
JLPT-한끝-N3-161	区別	くべつ	구별	私はその問題がわかっていない。裏と表の区別もついていない。	나는 그 문제를 알지 못해, 이면과 겉의 구별도 안 되어 있어.	I don't understand the problem; I could make neither head nor tail of it.	
JLPT-한끝-N3-162	組む	くむ	짜다, 끼다	あの日立さんとＮＥＣさんが手を組むなんて、時代が変わった。	그 히타치 씨와 NEC 씨가 손을 잡다니 시대가 달라졌다.	You know times have changed when rivals like Hitachi and NEC get together.	
JLPT-한끝-N3-163	首	くび	목	うちのチームが君のところのチームに負けるようなことが、万が一にもあれば、僕は首をやる。	우리 팀이 네 팀에게 질 것 같은 일이 혹시라도 있다면 나는 목을 매겠어.	I'll eat my hat if, by some chance, my team loses to yours.	
JLPT-한끝-N3-164	悔しい	くやしい	분하다	監督はチームをトーナメント優勝に今一歩という所までもっていったのに悔しいことだった。	감독은 팀을 토너먼트 우승에 한 걸음이라는 데까지 가져갔는데도 억울한 일이었다.	It was frustrating, as the manager took his team to a near-miss in the tournament.	
JLPT-한끝-N3-165	苦しい	くるしい	괴롭다, 힘겹다	私が日本に滞在したのはほんの数ヶ月だが、その間に次から次へと苦しい目にあった。	내가 일본에 체류한 것은 불과 몇 달이었지만, 그동안 잇달아 힘든 일을 겪었다.	I stayed in Japan only a few months, during which time I went through a series if hardships.	
